time Fx load
0.018 0.03387763780339 0.0179
0.0181 0.033339984524093 0.018
0.0182 0.032813854182867 0.0181
0.0183 0.032298936377912 0.0182
0.0184 0.031794932235116 0.0183
0.0185 0.031301548554626 0.0184
0.0186 0.030182344394241 0.0185
0.0187 0.030334769597241 0.0186
0.0188 0.029881005659933 0.0187
0.0189 0.029428503178776 0.0188
0.019 0.0289844687442 0.0189
0.0191 0.028549297353827 0.019
0.0192 0.028122910433104 0.0191
0.0193 0.027705123349522 0.0192
0.0194 0.027295733750414 0.0193
0.0195 0.02689452554318 0.0194
0.0196 0.026501295681298 0.0195
0.0197 0.026115845646683 0.0196
0.0198 0.025737986215468 0.0197
0.0199 0.025367527004829 0.0198
0.02 0.025004288996852 0.0199
