time Fx load
0.0183 18.906973577648 0.0182
0.0184 18.992957104215 0.0183
0.0185 19.079016259566 0.0184
0.0186 19.164837751941 0.0185
0.0187 19.250286980314 0.0186
0.0188 19.335100909227 0.0187
0.0189 19.419824128757 0.0188
0.019 19.504319194537 0.0189
0.0191 19.58857949354 0.019
0.0192 19.672451723518 0.0191
0.0193 19.756821871729 0.0192
0.0194 19.840974453503 0.0193
0.0195 19.925214619958 0.0194
0.0196 20.009889263397 0.0195
0.0197 20.09447120981 0.0196
0.0198 20.179132392739 0.0197
0.0199 20.263926773742 0.0198
0.02 20.34877846918 0.0199
